Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Death after head injury: the 13 year outcome of a case control study.,"McMillan, T M; Teasdale, G M; Weir, C J; Stewart, E","BACKGROUND: Head injury is common, and the risk of subsequent disability and death is high. Increased risk of death years after injury might be explained by factors associated with, but not a consequence of, the head injury. This unique prospective study investigates mortality over 13 years after injury., METHODS: A cohort of n=767 with head injury was compared with two case control groups, matched for age, gender and deprivation, and in one control group, matched for duration of hospital admission following (non-head) injury., RESULTS: Two-fifths of the head injury cohort had died. The death rate (30.99 per 1000 per year) was much higher than in community controls (13.72 per 1000 per year). More than 1 year after injury, the death rate in younger (15-54 years) adults was much higher than in community controls (17.36 vs. 2.36 per 1000 per year) whereas in older adults the difference was more marginal (61.47 vs. 42.36). Death rate was elevated after mild and after more severe head injury, including in younger adults after mild head injury (14.82 per 1000 per year mild head injury vs. 2.21 community). Female gender and greater deprivation were not associated with increased death rates after head injury. Late after injury, deaths occurred from the same main causes as for the general population., CONCLUSION: Head injury is associated with increased vulnerability to death from a variety of causes for at least 13 years after hospital admission. There is a need to understand how head injury influences mortality, particularly in younger adults and after mild head injury.",2011,/,"Journal of neurology, neurosurgery, and psychiatry",82,8,931-5,,https://dx.doi.org/10.1136/jnnp.2010.222232,21282727,#9352,McMillan 2011,,yes
Computed tomography and outcome in moderate and severe traumatic brain injury: hematoma volume and midline shift revisited.,"Jacobs, Bram; Beems, Tjemme; van der Vliet, Ton M; Diaz-Arrastia, Ramon R; Borm, George F; Vos, Pieter E","Intracranial lesion volume and midline shift are powerful outcome predictors in moderate and severe traumatic brain injury (TBI), and therefore they are used in TBI and computed tomography (CT) classification schemes, like the Traumatic Coma Data Bank (TCDB) classification. In this study we aimed to explore the prognostic value of lesion volume and midline shift in moderate and severe TBI as measured from acute cranial CT scans. Also, we wanted to determine interrater reliability for the evaluation of these CT abnormalities. We included all consecutive moderate and severe TBI patients admitted to our hospital who were aged >=16 years, over an 8-year period, as part of the prospective Radboud University Brain Injury Cohort Study. Six months post-trauma we assessed outcomes using the Glasgow Outcome Scale-Extended (GOS-E). We analyzed 605 patients and found an association of both lesion volume and midline shift with outcome; increases were associated with a higher frequency of patients with an unfavorable outcome or death. A cut-off value, such as that used in the TCDB CT classification (lesion volume 25 mL and midline shift 5 mm), was not found. The average interrater difference in volume measurement was 6.8 mL, and it was 0.2 mm for the determination of degree of shift. Using lesion volume and midline shift as continuous variables in prognostic models might be preferable over the use of threshold values, although an association of these variables with outcome in relation to other CT abnormalities was not tested. The data provided here will be useful for stratification of patients enrolled in clinical trials of neuroprotective therapies.",2011,/,Journal of neurotrauma,28,2,203-15,,https://dx.doi.org/10.1089/neu.2010.1558,21294647,#9349,Jacobs 2011,,yes
Acute kidney injury in patients with severe traumatic brain injury: implementation of the acute kidney injury network stage system.,"Li, Ning; Zhao, Wei-Guo; Zhang, Wei-Feng","BACKGROUND: There is limited information on the incidence and effect of acute kidney injury (AKI) in patients with severe traumatic brain injury (TBI), although AKI may affect outcome. Recently, acute kidney injury network (AKIN) classification has been widely accepted as a consensus definition for AKI. The aim of this study is to estimate the frequency and level of severity of AKI in patients with severe TBI by using AKIN criteria and to study whether AKI affects outcome., METHODS: The authors retrospectively identified a total of 136 patients with severe TBI admitted to the neurosurgical center during a 3-year period ending May 2010. Demographic data, severity of TBI, serum creatinine, urine output, outcome at 6 month, and death were collected. Renal function was assessed by using AKIN criteria., RESULTS: Thirty-one patients (23%) were classified as having AKI by using AKIN criteria during their hospitalization. Of them, 21 patients (68%) were stratified as stage 1, 7 patients (22%) as stage 2, and 3 patients (10%) as stage 3. Patients who developed AKI were older, had lower Glasgow coma scale at admission, and had higher level of admission serum creatinine and blood urea nitrogen. Patients with AKI had higher mortality and worse outcome when compared with patients with normal renal function. Furthermore, patients with mild renal dysfunction (stage 1 AKI) are also found having increased mortality and worse long-term outcome, compared with patients without renal dysfunction., CONCLUSION: It is demonstrated using the newly defined AKIN criteria for renal dysfunction that AKI is a relatively common feature in patients with severe TBI, and even seemingly insignificant decrease in renal function may be associated with worse outcome. This study highlights the importance of close surveillance of renal function and stresses the value of renal hygiene in the severe TBI population.",2011,/,Neurocritical care,14,3,377-81,,https://dx.doi.org/10.1007/s12028-011-9511-1,21298359,#9346,Li 2011,,yes
Favorable outcome in traumatic brain injury patients with impaired cerebral pressure autoregulation when treated at low cerebral perfusion pressure levels.,"Johnson, Ulf; Nilsson, Pelle; Ronne-Engstrom, Elisabeth; Howells, Tim; Enblad, Per","BACKGROUND: Cerebral pressure autoregulation (CPA) is defined as the ability of the brain vasculature to maintain a constant blood flow over a range of different systemic blood pressures by means of contraction and dilatation., OBJECTIVE: To study CPA in relation to physiological parameters, treatment, and outcome in a series of traumatic brain injury patients., METHODS: In this prospective observational study, 44 male and 14 female patients (age, 15-72 years; mean, 38.7 years; Glasgow Coma Scale score, 4-13; median, 7) were analyzed. Patients were divided into groups on the basis of status of CPA (more pressure active vs more pressure passive) and level of cerebral perfusion pressure (CPP; low vs high CPP). The proportions of favorable outcome in the groups were assessed. Differences in physiological variables in the different groups were analyzed., RESULTS: Patients with more impaired CPA treated at CPP levels below median had a significantly higher proportion of favorable outcome compared with patients with more impaired CPA treated at CPP levels above median. No significant difference in outcome was seen between patients with more intact CPA when divided by level of CPP. In patients with more impaired CPA, CPP<50 mm Hg and CPP<60 mm Hg were associated with favorable outcome, whereas CPP>70 mm Hg and CPP>80 mm Hg were associated with unfavorable outcome. In patients with more intact CPA, no difference in physiological variables was seen between patients with favorable and unfavorable outcomes., CONCLUSION: Our results support that in traumatic brain injury patients with impaired CPA, CPP should not be elevated.",2011,/,Neurosurgery,68,3,714-2,,https://dx.doi.org/10.1227/NEU.0b013e3182077313,21311298,#9339,Johnson 2011,,yes
Significance of minor traumatic lesions in focal head injuries.,"Yanagawa, Youichi; Sakamoto, Toshihisa",We investigated the significance of minor traumatic lesions associated with focal head injuries. Patients included in the study were admitted between January 2003 and December 2007 and had sustained a head injury with focal injury and undergone MRI examination including T2(*)-weighted imaging. Patients were divided into two groups: (i) a T2(*)-positive group - those who had hypointense lesions at sites other than the original injury site as shown by T2(*)-weighted MRI (n=12); and (ii) a control group without hypointense lesions at sites other than the original injury (n=25). The median Glasgow Outcome Scale score was significantly lower in the T2(*)-positive group (median=4; range=4-5) than in the control group (median=5; range=4-5; p=0.003). We conclude that patients with a focal head injury and minor traumatic lesions are likely to have a poorer prognosis than patients without additional minor traumatic lesions. Copyright Â© 2010 Elsevier Ltd. All rights reserved.,2011,/,Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,18,4,520-3,,https://dx.doi.org/10.1016/j.jocn.2010.07.133,21315605,#9336,Yanagawa 2011,,yes
Validating the incidence of coagulopathy and disseminated intravascular coagulation in patients with traumatic brain injury--analysis of 242 cases.,"Sun, Yirui; Wang, Jianqing; Wu, Xing; Xi, Caihua; Gai, Yanting; Liu, Hua; Yuan, Qiang; Wang, Ersong; Gao, Liang; Hu, Jin; Zhou, Liangfu","OBJECTIVES: To estimate the incidence of coagulopathy and disseminated intravascular coagulation (DIC) in patients with traumatic brain injury (TBI) and to investigate its relationship to patient outcome., DESIGN: A prospective observational study., MEASUREMENTS AND MAIN RESULTS: From January 2007 to June 2009, 242 consecutive adult patients with TBI seen in three independent hospitals were recruited. Glasgow Coma Score (GCS) on admission, platelet counts (PLT), prothrombin time (PT), activated partial thromboplastin time (APTT), fibrinogen (FIB), D-dimer (D-DT) and DIC scores were recorded for each case on admission. Clinical outcome was measured according to the Glasgow Outcome Scale (GOS) at 3 months after injury. Statistical analysis was carried using Student's t-test, one-way analysis of variance (ANOVA), and Tudey test. Coagulation abnormalities were present in approximately 50% of patients with TBI. Prolonged PT and increased D-DT and FIB levels occurred in patients with more severe brain injury and poorer outcome, and these findings were statistically significant., CONCLUSIONS: Coagulation changes, particularly the incidence of DIC, may occur within 6 h after TBI and are more pronounced in patients with severe injuries and poor outcome. PT, D-DT levels and more comprehensively a DIC scores may be useful prognostic indicators in patients with TBI.",2011,/,British journal of neurosurgery,25,3,363-8,,https://dx.doi.org/10.3109/02688697.2011.552650,21355766,#9317,Sun 2011,,yes
Use of early indicators in rehabilitation process to predict functional outcomes in subjects with acquired brain injury.,"Avesani, R; Fedeli, M; Ferraro, C; Khansefid, M","BACKGROUND: The use of Evaluation Scales in ABI is necessary for measure of outcome, but not always they are used as predictor factors for rehabilitation processes and organization., AIM: The aim of this study was to evaluate the effectiveness and efficiency of an inpatient rehabilitation program for patients with traumatic brain injury through the use of selected indicators and to identify predictive factors for functional outcome., DESIGN: This was a retrospective database analysis., SETTING: Patients admitted to an Intensive Rehabilitation Unit as inpatient (Sacro Cuore-Don Calabria Hospital, Negrar-Verona)., POPULATION: The population included patients with traumatic brain injury., METHODS: The study enrolled 175 patients admitted to an Intensive Rehabilitation Unit between 2004 and 2007. Data collected included demographic characteristics, first 24-hours worst GCS, length of acute and rehabilitative stay at admission and discharge FIM, DRS, LCF and GOS., RESULTS: There was a statistically significant recovery over the course of admission for all assessment tools (P<0.000). When patients were subdivided on the basis of admission DRS categories a linear correlation among variables could be observed, with most disabled patients showing the longest acute and rehabilitation stays and the lowest functional gains. Within each DRS category age appeared to affect improvement (P<0.005) while final outcome was influenced not only by age but also by initial functional status (P<0.000) and time from injury to admission (P<0.004). CONCLUSIONS AND CLINICAL REHABILITATION IMPACT: Systematic data collection in intensive rehabilitation is of great importance to monitor recovery and plan appropriate programs on the basis of admission functional status.",2011,/,European journal of physical and rehabilitation medicine,47,2,203-12,,,21364510,#9312,Avesani 2011,,yes
"Neuron-specific enolase, S100B, and glial fibrillary acidic protein levels as outcome predictors in patients with severe traumatic brain injury.","Bohmer, Ana Elisa; Oses, Jean Pierre; Schmidt, Andre Prato; Peron, Cleiton Schweister; Krebs, Claudio Liss; Oppitz, Paulo Petry; D'Avila, Thiago Torres; Souza, Diogo Onofre; Portela, Luis Valmor; Stefani, Marco Antonio","BACKGROUND: The availability of markers able to provide an early insight related to prognostic and functional outcome of patients with traumatic brain injury (TBI) are limited., OBJECTIVE: The relationship of clinical outcome with CSF neuron-specific enolase (NSE), S100B and glial fibrillary acidic protein (GFAP) levels in patients with severe TBI was investigated., METHODS: Twenty patients with severe TBI (7 days at unit care) and controls were studied. Patients were grouped according to the outcome: (1) nonsurvival (n=5): patients who died; (2) survival A (n=15): CSF sampled between 1st and 3rd day from patients who survived after hospital admission; and (3) survival B (n=7): CSF sampled between 4th and 7th day from patients who survived after hospital admission and were maintained with intraventricular catheter up to 7 days., RESULTS: Up to 3 days, S100B and NSE levels (ng/mL) were significantly elevated in the nonsurvival compared with survival A group (S100: 12.45 +/- 5.46 vs 5.64 +/- 3.36; NSE: 313.20 +/- 45.51 vs 107.80 +/- 112.10). GFAP levels did not differ between groups. In the survival B group S100B, GFAP, and NSE levels were still elevated compared with control (4.59 +/- 2.19, 2.48 +/- 2.55, and 89.80 +/- 131.10, respectively). To compare S100B and NSE for the prediction of nonsurvival and survival patients we performed receiver operating characteristic curves. At admission, CSF NSE level predicts brain death more accurately than S100B., CONCLUSION: Early elevations (up to 3 days) of S100B and NSE secondary to severe TBI predict deterioration to brain death. However, this feature was more prominently associated with NSE than S100B. Copyright Â© 2011 by the Congress of Neurological Surgeons",2011,/,Neurosurgery,68,6,1624-1,,https://dx.doi.org/10.1227/NEU.0b013e318214a81f,21368691,#9311,Bohmer 2011,,yes
Diffusivity of normal-appearing tissue in acute traumatic brain injury.,"Brandstack, N; Kurki, T; Hiekkanen, H; Tenovuo, O","BACKGROUND: Apparent diffusion coefficient (ADC) values derived from diffusion-weighted magnetic resonance imaging (MRI) can provide information about traumatic changes not visible in conventional MRI. The ADC values in acute traumatic brain injury (TBI) were measured and correlated with initial severity and outcome scores., METHODS: In this study 22 unselected patients were studied 1 week (mean 7 +/- 2 days) after TBI of variable severity. In conventional MRI 7 patients were without visible findings, 15 showed cortical contusions or traumatic axonal injury and 14 healthy subjects served as controls. The ADC values were measured from 46 brain regions away from the visible traumatic changes and compared between the groups. Regional ADC values and the number of abnormal regions were correlated with the Glasgow coma scale (GCS) on arrival in hospital and the Glasgow outcome scale (extended version, GOS-E) at 1 year after injury., RESULTS: The ADC values of TBI patients with and without visible lesions did not show any differences but both groups differed significantly from the controls in several cortical and deep brain regions. Increased ADC values were common in TBI groups but decreased ADC values were relatively uncommon. The regional ADC values and the number of abnormal regions did not correlate with either GCS or GOS-E scores., CONCLUSIONS: Increased diffusion in normal appearing brain tissue is a common finding 1 week after TBI in patients with and without visible lesions in conventional MRI. More investigations are needed to evaluate how these findings could be used for clinical applications.",2011,/,Clinical neuroradiology,21,2,75-82,,https://dx.doi.org/10.1007/s00062-011-0058-5,21394634,#9301,Brandstack 2011,,yes
Prognostic value of magnetic resonance imaging in moderate and severe head injury: a prospective study of early MRI findings and one-year outcome.,"Skandsen, Toril; Kvistad, Kjell Arne; Solheim, Ole; Lydersen, Stian; Strand, Ingrid Haavde; Vik, Anne","The clinical benefit of early magnetic resonance imaging (MRI) in severe and moderate head injury is unclear. We sought to explore the prognostic value of the depth of lesions depicted with early MRI, and also to describe the prevalence and impact of traumatic brainstem lesions. In a cohort of 159 consecutive patients with moderate to severe head injury (age 5-65 years and surviving the acute phase) admitted to a regional level 1 trauma center, 106 (67%) were examined with MRI within 4 weeks post-injury. Depth of lesions in MRI was categorized as: hemisphere level, central level, and brainstem injury (BSI). The outcome measure was Glasgow Outcome Scale Extended (GOSE) 12 months post-injury. Forty-six percent of patients with severe injuries and 14% of patients with moderate injuries had BSI. In severe head injury, central or brainstem lesions in MRI, together with higher Rotterdam CT score, pupillary dilation, and secondary adverse events were significantly associated with a worse outcome in age-adjusted analyses. Bilateral BSI was strongly associated with a poor outcome in severe injury, with positive and negative predictive values of 0.86 and 0.88, respectively. In moderate injury, only age was significantly associated with outcome in multivariable analyses. Limitations of the current study include lack of blinded outcome evaluations and insufficient statistical power to assess the added prognostic value of MRI when combined with clinical information. We conclude that in patients with severe head injury surviving the acute phase, depth of lesion on the MRI was associated with outcome, and in particular, bilateral brainstem injury was strongly associated with poor outcomes. In moderate head injury, surprisingly, there was no association between MRI findings and outcome when using the GOSE score as outcome measure.",2011,/,Journal of neurotrauma,28,5,691-9,,https://dx.doi.org/10.1089/neu.2010.1590,21401308,#9300,Skandsen 2011,,yes
Risk factors for reduced survival after traumatic brain injury: a 30-year follow-up study.,"Himanen, Leena; Portin, Raija; Hamalainen, Paivi; Hurme, Saija; Hiekkanen, Heli; Tenovuo, Olli","PRIMARY OBJECTIVE: To evaluate risk factors for reduced survival in subjects with traumatic brain injury (TBI)., PARTICIPANTS AND METHODS: A retrospective follow-up of three decades included 192 subjects with TBI. Cognitive testing was carried out on average 2 years after the injury (at mean age of 39.0 years), during the years 1966-1972. Cox's regression and logistic regression analyses were used and the survival of the subjects was compared with the general population using the standardized mortality ratio (SMR)., RESULTS: Reduced survival was significantly associated with age at injury (p < 0.001) and vocational outcome (p = 0.003). Vocational outcome in turn was associated with age (p = 0.010), TBI severity (p < 0.001), cognitive impairment (p = 0.010), later TBIs (p = 0.007) and alcohol abuse (p = 0.015). Mortality in the younger patient group (age at death <40 years) was higher than in the general population (SMR 4.50, 95% CI = 2.02-10.01)., CONCLUSIONS: A reduced working ability, influenced by age-, injury- and lifestyle-related factors, is associated with long-term survival after TBI. The mortality among younger patients is high, a finding which should be considered when planning the care after TBI.",2011,/,Brain injury,25,5,443-52,,https://dx.doi.org/10.3109/02699052.2011.556580,21401369,#9299,Himanen 2011,,yes
The association between anemia and the mortality of severe traumatic brain injury in emergency department.,"Yang, Chia-Jung; Hsiao, Kuang-Yu; Su, I-Chun; Chen, I-Chuan","BACKGROUND: Anemia is a common medical problem for critically ill patients. Blood transfusion to augment oxygen delivery for these patients has been a traditional therapy. However, few studies have identified the impact of anemia on individuals suffering from severe traumatic brain injury (TBI). Hence, this study aims to evaluate the effects of initial anemia on patients with severe TBI admitted to the Emergency Unit., METHODS: We reviewed the medical records of patients with isolated severe TBI admitted to the Emergency Unit of a university hospital from July 2003 to June 2008. Patients were divided into two groups based on their initial anemia data taken while in the Emergency Unit. The anemia datum is defined as hemoglobin (Hb) <10 mg/dL. The t test was used to identify the differences between the two groups, while logistic regression was applied to determine any significant differences found in the statistical analysis., RESULTS: A total of 234 patients were signed up in our study. Based on their initial hemoglobin at emergency department, 23 patients (9.8%) comprised the anemia group, 17 patients (7.3%) comprised the nonanemia group, whereas 112 patients (47.9%) belonging to the nonanemia group were deceased. There is no significant difference between the two groups (p = 0.076; odds ratio, 0.97; confidence interval, 0.78-1.05)., CONCLUSION: This study shows that initial anemia is not a mortality risk factor for patients with isolated severe blunt TBI.",2011,/,The Journal of trauma,71,6,E132-5,,https://dx.doi.org/10.1097/TA.0b013e31820ea36b,21427611,#9291,Yang 2011,,yes
Effect of secondary prehospital risk factors on outcome in severe traumatic brain injury in the context of fast access to trauma care.,"Franschman, Gaby; Peerdeman, Saskia M; Andriessen, Teuntje M J C; Greuters, Sjoerd; Toor, Annelies E; Vos, Pieter E; Bakker, Fred C; Loer, Stephan A; Boer, Christa; Amsterdam Lifeliner: Analysis of Results and Methods--Traumatic Brain Injury (ALARM-TBI) Investigators","BACKGROUND: Prevention of secondary prehospital risk factors such as hypoxia and hypotension is likely to improve patient prognosis in severe traumatic brain injury (TBI). Because the Dutch trauma care organization is characterized by fast access to specialized trauma care due to the geographical situation, we investigated whether and to what extend secondary risk factors, such as hypoxia and hypotension, and measures, such as endotracheal intubation, affect outcome in severe TBI in the context of a region with fast access to trauma care., METHODS: The medical records of 339 subsequent computed tomography-confirmed patients with TBI with a Glasgow coma scale (GCS) score<=8 who were primarily referred to a Level I trauma center in Amsterdam or Nijmegen in the Netherlands were retrospectively analyzed., RESULTS: Multinomial logistic regression revealed that the strongest outcome predictors in our population were a disturbed pupillary reflex (odds ratio [OR], 5.8), a GCS score of 3 (OR, 4.9), and arterial hypotension (OR, 3.5). Interestingly, we observed no differences between intubated and nonintubated patients with respect to metabolic and respiratory parameters or mortality whereby the injury severity score was slightly higher in endotracheally intubated patients (32 [25-41]) versus nonintubated patients (25 [22-29])., CONCLUSION: In agreement with others, GCS, a disturbed pupil reflex, and arterial hypotension were predictive for the prognosis of primarily referred patients with severe TBI in the Netherlands. In contrast, in the perspective of slightly higher injury scores in intubated patients, prehospital endotracheal intubation was not predictive for patient outcome.",2011,/,The Journal of trauma,71,4,826-32,,https://dx.doi.org/10.1097/TA.0b013e31820cebf0,21427618,#9290,Franschman 2011,,yes
Validation of the IMPACT outcome prediction score using the Nottingham Head Injury Register dataset.,"Yeoman, Paddy; Pattani, Hina; Silcocks, Paul; Owen, Victoria; Fuller, Gordon","BACKGROUND: Comparison of traumatic brain injury (TBI) outcomes is severely limited by the absence of a universally accepted and validated outcome prediction score. The IMPACT group recently reported models predicting mortality and unfavorable outcome after TBI, based on the outcomes of patients with moderate and severe head injury reported in two large clinical trials., METHODS: We have used prospectively collected data from 1,276 adult patients from the Nottingham Head Injury Register admitted to a single UK neurosurgical unit during a 10-year period to validate the IMPACT score models. The two models were validated for discrimination, calibration, and accuracy, using multiple imputation to adjust for missing data., RESULTS: One thousand sixty-one patients (83%) had a complete set of data. For the multiply imputed analysis, the IMPACT prognostic models showed satisfactory discrimination (area under the receiver operator curve for mortality, 0.835; 95% confidence interval, 0.811-0.858; unfavorable outcome, 0.828; 95% confidence interval, 0.805-0.851) and accuracy (Brier Accuracy Score for mortality, 0.403, p < 0.01; unfavorable outcome, 0.371, p < 0.01). Good calibration was evident for unfavorable outcome, but mortality risk was underestimated by the scoring system in our sample (Hosmer-Lemeshow test: mortality: p < 0.01; unfavorable outcome: p = 0.6). These results were not significantly changed when repeated using patients with complete data only., CONCLUSION: The 2005 IMPACT model for unfavorable outcome performs well when used to predict outcome in adults with moderate and severe TBI presenting to a British neurosurgical center. However, the model for mortality fitted less well, slightly overestimating mortality in the higher-risk groups.",2011,/,The Journal of trauma,71,2,387-92,,https://dx.doi.org/10.1097/TA.0b013e31820ceadd,21427619,#9289,Yeoman 2011,,yes
CSF Bcl-2 and cytochrome C temporal profiles in outcome prediction for adults with severe TBI.,"Wagner, Amy K; Amin, Krutika B; Niyonkuru, Christian; Postal, Brett A; McCullough, Emily H; Ozawa, Haishin; Dixon, C Edward; Bayir, Hulya; Clark, Robert S; Kochanek, Patrick M; Fabio, Anthony","The biochemical cascades associated with cell death after traumatic brain injury (TBI) involve both pro-survival and pro-apoptotic proteins. We hypothesized that elevated cerebrospinal fluid (CSF) Bcl-2 and cytochrome C (CytoC) levels over time would reflect cellular injury response and predict long-term outcomes after TBI. Cerebrospinal fluid Bcl-2 and CytoC levels were measured for 6 days after injury for adults with severe TBI (N=76 subjects; N=277 samples). Group-based trajectory analysis was used to generate distinct temporal biomarker profiles that were compared with Glasgow Outcome Scale (GOS) and Disability Rating Scale (DRS) scores at 6 and 12 months after TBI. Subjects with persistently elevated temporal Bcl-2 and CytoC profiles compared with healthy controls had the worst outcomes at 6 and 12 months (P<=0.027). Those with CytoC profiles near controls had better long-term outcomes, and those with declining CytoC levels over time had intermediate outcomes. Subjects with Bcl-2 profiles that remained near controls had better outcomes than those with consistently elevated Bcl-2 profiles. However, subjects with Bcl-2 values that started near controls and steadily rose over time had 100% good outcomes by 12 months after TBI. These results show the prognostic value of Bcl-2 and CytoC profiles and suggest a dynamic apoptotic and pro-survival response to TBI.",2011,/,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,31,9,1886-96,,https://dx.doi.org/10.1038/jcbfm.2011.31,21448217,#9280,Wagner 2011,,yes
Endothelial progenitor cells correlate with clinical outcome of traumatic brain injury.,"Liu, Li; Wei, Huijie; Chen, Fanglian; Wang, Jinghua; Dong, Jing-fei; Zhang, Jianning","OBJECTIVE: Endothelial progenitor cells play an active role in vascular repair and revascularization of tissue damaged by traumatic, inflammatory, and ischemic injures. We correlate the changes in circulating endothelial progenitor cells with the severity of traumatic brain injury. The study is designed to investigate the endothelial progenitor cell mobilization after injury and a potential use of circulating endothelial progenitor cells as a prognostic marker for evaluating trauma severity and clinical outcomes., DESIGN: A prospective cohort study conducted in two neurosurgical intensive care units of Tianjin Medical University General Hospital and Tianjin Huanhu Hospital (Tianjin, China)., PATIENTS: Patients with traumatic brain injury and age- and gender-matched healthy controls., INTERVENTIONS: None., MEASUREMENTS AND MAIN RESULTS: Changes in the levels of circulating endothelial progenitor cells were monitored for up to 21 days in 84 patients with traumatic brain injury. Results were correlated with the clinical assessment of injury severity as determined by the Glasgow Coma Scale. The level of circulating endothelial progenitor cells was found to be suppressed 24-48 hrs after injury but rapidly increased, reaching the highest at days 5-7 post-trauma. Circulating endothelial progenitor cells in patients with improved Glasgow Coma Scale scores were significantly higher than those with deteriorated conditions and remained persistently low in patients who died of trauma., CONCLUSIONS: The results suggest that the level of circulating endothelial progenitor cells correlates with the clinical severity and outcome of traumatic brain injury and may offer potential as a prognostic marker for traumatic brain injury. A long-term follow-up of these patients is ongoing.",2011,/,Critical care medicine,39,7,1760-5,,https://dx.doi.org/10.1097/CCM.0b013e3182186cee,21460712,#9276,Liu 2011,,yes
Diffuse axonal injury in patients with head injuries: an epidemiologic and prognosis study of 124 cases.,"Chelly, Hedi; Chaari, Anis; Daoud, Emna; Dammak, Hssan; Medhioub, Fatma; Mnif, Jameleddine; Hamida, Chokri Ben; Bahloul, Mabrouk; Bouaziz, Mounir","BACKGROUND: Diffuse axonal injury (DAI) is usually associated to severe trauma. Recent imaging advances made its diagnosis easier. Its prognosis impact is not yet well established. The aim of this article is to describe the epidemiologic, clinical, and radiologic features of posttraumatic DAI and to study its prognosis impact on mortality and outcome according to Glasgow Outcome Scale., METHODS: This is a retrospective study over a 4-year period (2004-2007) of 124 patients admitted for head trauma. Demographic, clinical, biological, and radiologic findings were recorded at admission and during intensive care unit stay., RESULTS: Mean age (+/-standard deviation) was 28 years+/-15.8 years. Cranial computed tomography scan was sufficient enough to diagnose DAI in 31 patients. Magnetic resonance imaging was performed in 105 patients with a delay of 7.7 days+/-8.6 days. Most patients were classified as stage II (49.5%) or stage III (44.8%) according to Gentry's classification. In a multivariate analysis, factors associated with higher mortality were dysautonomia (p=0.018; odds ratio [OR]=4.17), hyperglycemia>=8 mmol/L (p=0.001; OR=3.84) on intensive care unit admission, and subdural hematoma (p=0.031; OR=3.99), whereas factors associated to poor outcome according to Glasgow Outcome Scale score were Glasgow Coma Scale score<8 (p=0.032, OR=3.55), secondary systemic injuries score>=3 (p=0.034, OR=2.83), hyperglycemia>=8 mmol/L (p=0.002, OR=5.55), and DAI count>=6 (p=0.035, OR=3.33). In patients with pure DAI, the absence of consciousness recovery was the unique independent factor of mortality (p<0.001, OR=116.4), whereas only transfusion need was an independent factor of poor outcome (p=0.017, OR=4.44)., CONCLUSION: Dysautonomia, hyperglycemia, and subdural hematoma are the main factors associated to higher mortality when DAIs are diagnosed, whereas a DAI count>=6 is associated to poor outcome. Magnetic resonance imaging classification did not have a prognosis value even in patients with pure DAI.",2011,/,The Journal of trauma,71,4,838-46,,https://dx.doi.org/10.1097/TA.0b013e3182127baa,21460740,#9275,Chelly 2011,,yes
Spreading depolarizations have prolonged direct current shifts and are associated with poor outcome in brain trauma.,"Hartings, Jed A; Watanabe, Tomas; Bullock, M Ross; Okonkwo, David O; Fabricius, Martin; Woitzik, Johannes; Dreier, Jens P; Puccio, Ava; Shutter, Lori A; Pahl, Clemens; Strong, Anthony J; Co-Operative Study on Brain Injury Depolarizations","Cortical spreading depolarizations occur spontaneously after ischaemic, haemorrhagic and traumatic brain injury. Their effects vary spatially and temporally as graded phenomena, from infarction to complete recovery, and are reflected in the duration of depolarization measured by the negative direct current shift of electrocorticographic recordings. In the focal ischaemic penumbra, peri-infarct depolarizations have prolonged direct current shifts and cause progressive recruitment of the penumbra into the core infarct. In traumatic brain injury, the effects of spreading depolarizations are unknown, although prolonged events have not been observed in animal models. To determine whether detrimental penumbral-type depolarizations occur in human brain trauma, we analysed electrocorticographic recordings obtained by subdural electrode-strip monitoring during intensive care. Of 53 patients studied, 10 exhibited spreading depolarizations in an electrophysiologic penumbra (i.e. isoelectric cortex with no spontaneous activity). All 10 patients (100%) with isoelectric spreading depolarizations had poor outcomes, defined as death, vegetative state, or severe disability at 6 months. In contrast, poor outcomes were observed in 60% of patients (12/20) who had spreading depolarizations with depression of spontaneous activity and only 26% of patients (6/23) who had no depolarizations (chi2, P<0.001). Spontaneous electrocorticographic activity and direct current shifts of depolarizations were further examined in nine patients. Direct current shift durations (n=295) were distributed with a significant positive skew (range 0:51-16:19 min:s), evidencing a normally distributed group of short events and a sub-group of prolonged events. Prolonged direct current shifts were more commonly associated with isoelectric depolarizations (median 2 min 36 s), whereas shorter depolarizations occurred with depression of spontaneous activity (median 2 min 10 s; P<0.001). In the latter group, direct current shift durations correlated with electrocorticographic depression periods, and were longer when preceded by periodic epileptiform discharges than by continuous delta (0.5-4.0 Hz) or higher frequency activity. Prolonged direct current shifts (>3 min) also occurred mainly within temporal clusters of events. Our results show for the first time that spreading depolarizations are associated with worse clinical outcome after traumatic brain injury. Furthermore, based on animal models of brain injury, the prolonged durations of depolarizations raise the possibility that these events may contribute to maturation of cortical lesions. Prolonged depolarizations, measured by negative direct current shifts, were associated with (i) isoelectricity or periodic epileptiform discharges; (ii) prolonged depression of spontaneous activity and (iii) occurrence in temporal clusters. Depolarizations with these characteristics are likely to reflect a worse prognosis.",2011,/,Brain : a journal of neurology,134,Pt 5,1529-40,,https://dx.doi.org/10.1093/brain/awr048,21478187,#9267,Hartings 2011,,yes
